# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19937
#@/user_id	79fb09ba-e482-4a0b-8f97-bc33c2a34fd8
hen 	很	c=2 d=0.000128115 t=19937
hen da 	很大	c=1 d=5.83642e-19 t=19937
hen duo 	很多	c=1 d=1 t=19540
hen gao 	很高	c=1 d=1.25663e-11 t=19937
hen gui 	很貴	c=0 d=0.0324652 t=19937
hen gui de 	很貴的	c=1 d=0.32628 t=19937
hen hao ting 	很好聽	c=1 d=9.04039e-20 t=19937
hen leng 	很冷	c=1 d=0.453845 t=19937
hen mang 	很忙	c=1 d=5.59119e-14 t=19937
hen ming xian 	很明顯	c=1 d=1 t=10162
hen qiang 	很強	c=2 d=2.17244e-10 t=19937
hen zhen han 	很震撼	c=1 d=0.00128757 t=19937
hong 	宏	c=2 d=0.00015817 t=19937
hong 	紅	c=3 d=1.74745e-07 t=19937
hong ba 	紅吧	c=1 d=1.2818e-09 t=19937
hong bao 	紅包	c=3 d=2.64581e-09 t=19937
hong bao feng mian 	紅包封面	c=1 d=1.51175e-09 t=19937
hong dou 	紅豆	c=1 d=3.96114e-18 t=19937
hong huo 	紅火	c=1 d=0.677057 t=19937
hong kuang 	紅框	c=2 d=7.0177e-11 t=19937
hong se 	紅色	c=1 d=1 t=18807
hong xing long 	紅興隆	c=1 d=1.45697e-16 t=19937
hou 	厚	c=1 d=1.03133e-10 t=19937
hou 	後	c=17 d=1.14697 t=19937
hou bian 	後邊	c=3 d=2.97579e-06 t=19937
hou duan 	後端	c=11 d=2.3939e-05 t=19937
hou duan luo ji 	後端邏輯	c=1 d=2.15713e-15 t=19937
hou guo 	後果	c=1 d=5.93996e-20 t=19937
hou hui 	後悔	c=2 d=1.95123 t=12585
hou lai 	後來	c=6 d=0.0475963 t=19937
hou mian 	後面	c=1 d=7.43874e-20 t=19937
hou nao shao 	後腦勺	c=1 d=1 t=15882
hou qi 	厚漆	c=1 d=7.83371e-11 t=19937
hou shu 	後述	c=1 d=1 t=19486
hou tai 	後臺	c=2 d=2.50537e-11 t=19937
hou yang 	後仰	c=1 d=1 t=13783
hou yi duan 	後一段	c=1 d=1.39913e-10 t=19937
hou yi zheng 	後遺症	c=1 d=1 t=17450
hou zhu 	後主	c=1 d=1 t=13336
hou zhui 	後綴	c=3 d=6.19099e-07 t=19937
hu 	糊	c=1 d=1.02107e-10 t=19937
hu die 	蝴蝶	c=2 d=1.98511 t=11649
hu han 	胡翰	c=2 d=1.22889e-06 t=19937
hu kou 	戶口	c=3 d=3.65118e-16 t=19937
hu kou ben 	戶口本	c=1 d=1.03703e-16 t=19937
hu li 	狐狸	c=1 d=6.5925e-18 t=19937
hu li nai 	狐狸奶	c=1 d=5.96872e-18 t=19937
hu lian wang 	互聯網	c=1 d=1 t=12553
hu lve 	忽略	c=3 d=6.8103e-11 t=19937
hu nong 	糊弄	c=1 d=1 t=10988
hu po 	湖泊	c=0 d=1.00034e-05 t=19937
hu po yuan 	湖泊原	c=1 d=0.000100535 t=19937
hu tong 	互通	c=1 d=1 t=19302
hu tu 	糊塗	c=0 d=0.017552 t=19937
hu wai 	戶外	c=2 d=1.97531 t=14123
hu xiang 	互相	c=1 d=1 t=13616
hu you 	忽悠	c=1 d=2.16087e-06 t=19937
hua 	畫	c=6 d=2.56001 t=11738
hua 	花	c=5 d=0.344731 t=19937
hua 	華	c=2 d=1.6474e-12 t=19937
hua 	話	c=60 d=1.66563 t=19937
hua bei 	花唄	c=3 d=0.00209984 t=19937
hua bei 	華北	c=1 d=1.74402e-14 t=19937
hua bu 	畫布	c=1 d=3.52111e-15 t=19937
hua cai 	華彩	c=1 d=1.36459e-10 t=19937
hua duo 	花朵	c=2 d=4.65492e-05 t=19937
hua fei 	話費	c=1 d=2.41879e-09 t=19937
hua fen 	劃分	c=0 d=6.32144e-18 t=19937
hua feng 	畫風	c=1 d=1 t=14264
hua jiao 	花椒	c=1 d=6.94433e-05 t=19937
hua le 	花了	c=1 d=1 t=12692
hua mao 	花貓	c=1 d=2.57676e-18 t=19937
hua mian 	畫面	c=3 d=7.59032e-05 t=19937
hua mian ao 	花棉襖	c=1 d=5.15868e-08 t=19937
hua qian 	花錢	c=0 d=1.86952e-09 t=19937
hua qian le 	花錢了	c=1 d=1.87889e-08 t=19937
hua shang 	畫上	c=1 d=4.82237e-09 t=19937
hua shao 	花哨	c=1 d=0.0100518 t=19937
hua sheng ke 	花生殼	c=1 d=3.35634e-10 t=19937
hua shi 	畫師	c=1 d=0.00194986 t=19937
hua shui 	划水	c=4 d=1.16948e-14 t=19937
huai 	壞	c=1 d=0.00120052 t=19937
huai jiu 	懷舊	c=1 d=3.08924e-05 t=19937
huai jiu fu 	懷舊副	c=5 d=0.000184106 t=19937
huai le 	壞了	c=2 d=0.00353515 t=19937
huai nian 	懷念	c=1 d=2.13937e-06 t=19937
huai shi 	壞事	c=2 d=0.00343067 t=19937
huan 	換	c=17 d=0.000180258 t=19937
huan 	環	c=2 d=4.53227e-13 t=19937
huan cheng 	換成	c=1 d=1 t=16707
huan cui qu 	環翠區	c=1 d=1 t=14190
huan cun 	緩存	c=2 d=1.74453 t=18816
huan de 	換得	c=1 d=1 t=17660
huan fang zi 	換房子	c=1 d=1 t=17840
huan ge 	換個	c=5 d=2.86368e-05 t=19937
huan gei 	換給	c=1 d=1.12631e-17 t=19937
huan hang 	換行	c=1 d=8.13513e-14 t=19937
huan he 	換和	c=1 d=1 t=9538
huan hua 	幻化	c=3 d=3.62707e-05 t=19937
huan jing 	環境	c=44 d=0.0119168 t=19937
huan ka 	換卡	c=1 d=0.00377257 t=19937
huan le 	換了	c=5 d=1.38419 t=17828
huan mu 	環幕	c=1 d=1 t=16904
huan qiu shi bao 	環球時報	c=1 d=1.0677e-06 t=19937
huan sheng xiao yu 	歡聲笑語	c=1 d=2.66672e-10 t=19937
huan ta 	幻塔	c=1 d=1.10326e-09 t=19937
huan xia 	換下	c=1 d=1 t=18031
huan yi ge 	換一個	c=2 d=1 t=17813
huan zhuang 	換裝	c=1 d=3.60718e-05 t=19937
huang 	慌	c=1 d=0.1 t=17440
huang 	皇	c=1 d=0.0837432 t=19937
huang jin 	黃金	c=3 d=0.00432828 t=19937
huang jin gu 	黃金古	c=1 d=1 t=19310
huang liang 	荒涼	c=1 d=1 t=17873
huang se 	黃色	c=1 d=7.48901e-11 t=19937
huang ye 	荒野	c=2 d=9.31873e-19 t=19937
huang ye 	黃頁	c=1 d=4.38907e-19 t=19937
huang ye da biao ke 	荒野大鏢客	c=3 d=1.37047e-18 t=19937
hui 	回	c=0 d=0.1 t=11514
hui 	會	c=32 d=1.69396 t=19937
hui 	毀	c=0 d=0.00105145 t=19937
hui bao 	回報	c=1 d=1 t=11869
hui bi 	會比	c=1 d=4.55484e-14 t=19937
hui bi jiao 	會比較	c=1 d=1 t=14035
hui bu hui 	會不會	c=2 d=2.75458e-09 t=19937
hui chu xian 	會出現	c=3 d=0.00597602 t=19937
hui chuan 	回傳	c=3 d=1.06142 t=18216
hui diao yong 	會調用	c=1 d=1 t=19707
hui gong si 	回公司	c=1 d=1 t=11515
hui gun 	回滾	c=7 d=1.02831e-16 t=19937
hui hao ma 	會號碼	c=1 d=2.09951e-20 t=19937
hui ji 	灰機	c=1 d=1.47036e-06 t=19937
hui jia 	回家	c=2 d=1.52222e-05 t=19937
hui lai 	回來	c=1 d=1 t=13804
hui lv 	匯率	c=1 d=1 t=14147
hui qu 	回去	c=13 d=0.00272858 t=19937
hui shai xuan chu 	會篩選出	c=1 d=1 t=16583
hui shou zhan 	回收站	c=0 d=2.55468e-06 t=19937
hui shuo 	會說	c=1 d=1 t=12457
hui suo 	會所	c=1 d=1 t=13944
hui tong nian 	毀童年	c=1 d=0.0105672 t=19937
hui tou 	回頭	c=1 d=5.67569e-14 t=19937
hui yi 	回憶	c=1 d=1.0802 t=17918
hui yi 	會議	c=8 d=2.13986e-06 t=19937
hui yi li 	回憶裏	c=1 d=1 t=17919
hui you 	會有	c=7 d=9.84991e-07 t=19937
hui yuan 	會員	c=3 d=5.80289e-09 t=19937
hui zhi xing 	會執行	c=1 d=1 t=18396
hun 	混	c=1 d=5.35626e-09 t=19937
hun he 	混合	c=2 d=0.586064 t=19937
hun luan 	混亂	c=1 d=1 t=17144
hun ran tian cheng 	渾然天成	c=1 d=1.69132e-06 t=19937
huo 	或	c=1 d=1 t=18144
huo 	活	c=3 d=0.00548905 t=19937
huo 	霍	c=2 d=2.07325e-19 t=19937
huo ban 	夥伴	c=2 d=1.37908 t=19333
huo bi 	貨幣	c=1 d=0.339596 t=19937
huo che 	火車	c=0 d=1.75365e-21 t=19937
huo che piao 	火車票	c=1 d=3.20811e-08 t=19937
huo de 	獲得	c=0 d=1.91619e-05 t=19937
huo dong 	活動	c=1 d=0.0169922 t=19937
huo ge 	霍格	c=1 d=4.26892e-16 t=19937
huo hua 	火花	c=1 d=0.140858 t=19937
huo ji 	夥計	c=1 d=1 t=17194
huo jian 	火箭	c=1 d=0.000978001 t=19937
huo qu 	獲取	c=12 d=1.69781 t=19937
huo qu chuang jian shi jian 	獲取創建時間	c=1 d=1 t=15955
huo qu de shu ju 	獲取的數據	c=1 d=0.810584 t=19937
huo wen bo 	霍文博	c=1 d=1 t=12382
huo wu 	貨物	c=4 d=2.92144 t=17367
huo zhe 	或者	c=28 d=0.883293 t=19937
ji 	劑	c=0 d=0.1 t=14113
ji 	及	c=1 d=1.78385e-15 t=19937
ji 	記	c=0 d=9.05726e-20 t=19937
ji ba 	幾把	c=1 d=6.47705e-09 t=19937
ji ba 	雞巴	c=4 d=9.10147e-11 t=19937
ji ben 	基本	c=12 d=0.0206797 t=19937
ji bie 	級別	c=3 d=1 t=16762
ji bing 	疾病	c=1 d=1 t=12767
ji bu 	記不	c=0 d=0.1 t=9959
ji bu ji de 	記不記得	c=1 d=1 t=9960
ji ceng 	幾層	c=1 d=1 t=10563
ji chang 	機場	c=1 d=1 t=15972
ji cheng 	集成	c=3 d=2.43767e-12 t=19937
ji chu 	基礎	c=1 d=1 t=19828
ji de 	記得	c=5 d=0.0275079 t=19937
ji di 	基地	c=1 d=7.07475e-18 t=19937
ji dian 	幾點	c=1 d=0.1 t=18748
ji dian de 	幾點的	c=1 d=1 t=18749
ji er 	吉爾	c=0 d=0.1 t=13934
ji fang 	機房	c=1 d=1 t=13688
ji fen 	積分	c=8 d=0.000706172 t=19937
ji fen wei dao zhang 	積分未到帳	c=1 d=1.53804e-06 t=19937
ji ge 	幾個	c=8 d=0.000322734 t=19937
ji ge ren 	幾個人	c=1 d=2.21633e-10 t=19937
ji ge zi 	幾個字	c=0 d=5.67086e-05 t=19937
ji hao 	幾號	c=2 d=0.000148673 t=19937
ji he 	集合	c=1 d=5.10822e-10 t=19937
ji hua 	計劃	c=1 d=1.09738e-05 t=19937
ji huang 	饑荒	c=4 d=0.000267872 t=19937
ji hui 	機會	c=0 d=8.21269e-09 t=19937
ji huo 	激活	c=5 d=1.56613e-13 t=19937
ji ji 	幾幾	c=0 d=1.09039e-19 t=19937
ji ji 	積極	c=1 d=3.80453e-14 t=19937
ji ji nian 	幾幾年	c=1 d=1.09585e-18 t=19937
ji jiang 	即將	c=1 d=0.0385808 t=19937
ji jing 	寂靜	c=1 d=0.205975 t=19937
ji le 	急了	c=1 d=0.501576 t=19937
ji le shi jie 	極樂世界	c=1 d=1 t=19286
ji lie 	激烈	c=1 d=1 t=13551
ji liu 	雞柳	c=1 d=1 t=18325
ji lou 	幾樓	c=1 d=1 t=10402
ji lu 	記錄	c=22 d=0.150484 t=19937
ji lu ri zhi 	記錄日誌	c=1 d=5.84655e-10 t=19937
ji lu xia 	記錄下	c=1 d=1 t=14862
ji mao 	雞毛	c=5 d=0.112273 t=14552
ji mo 	寂寞	c=2 d=7.14529e-09 t=19937
ji nan 	濟南	c=1 d=1 t=10257
ji neng 	技能	c=6 d=0.00219846 t=19937
ji nian 	幾年	c=3 d=0.0066709 t=19937
ji piao 	機票	c=2 d=0.918512 t=19937
ji qi 	機器	c=4 d=1.84533e-12 t=19937
ji ran 	既然	c=1 d=1.36106e-09 t=19937
ji shi 	即時	c=4 d=3.64343e-06 t=19937
ji shi 	及時	c=4 d=1.30991e-13 t=19937
ji shi 	幾十	c=1 d=1 t=12475
ji shi fan ying zhong xin 	即時反映中心	c=1 d=3.66169e-05 t=19937
ji shi qi 	計時器	c=3 d=0.000372602 t=19937
ji shu 	基數	c=1 d=1 t=11346
ji shu 	技術	c=11 d=0.00995182 t=19937
ji suan 	計算	c=2 d=7.35596e-06 t=19937
ji suan ji 	計算機	c=2 d=1 t=13672
ji ta 	吉他	c=0 d=0.00401553 t=19937
ji ti 	集體	c=1 d=4.08247e-20 t=19937
ji tian 	幾天	c=1 d=1 t=19804
ji wan 	幾萬	c=1 d=5.91857e-07 t=19937
ji yin 	基因	c=3 d=0.00142352 t=19937
ji yu 	基於	c=1 d=5.32031e-18 t=19937
ji zhang 	幾張	c=1 d=1 t=12974
jia 	價	c=1 d=1 t=13500
jia 	加	c=17 d=0.0100061 t=19937
jia 	家	c=4 d=2.29449e-06 t=19937
jia 	架	c=1 d=1 t=13494
jia ban 	加班	c=4 d=1.14193e-16 t=19937
jia dao 	加到	c=1 d=8.63817e-14 t=19937
jia de 	假的	c=3 d=1 t=15910
jia de ren 	加的人	c=1 d=1.24371e-07 t=19937
jia ge 	價格	c=10 d=0.925101 t=19937
jia huo 	傢伙	c=1 d=1 t=14270
jia jia 	家家	c=0 d=1.29548e-18 t=19937
jia jia yue 	家家悅	c=27 d=0.000417723 t=19937
jia jia yue 	家家月	c=1 d=4.42173e-18 t=19937
jia ju 	傢俱	c=2 d=4.87001e-07 t=19937
jia le 	嫁了	c=1 d=7.49283e-17 t=19937
jia li 	家裏	c=7 d=0.522046 t=19937
jia mi 	加密	c=1 d=3.82295e-12 t=19937
jia mu si 	佳木斯	c=6 d=2.65241 t=19888
jia ni 	加你	c=1 d=1.54975e-07 t=19937
jia qi lai 	加起來	c=1 d=1 t=14430
jia re 	加熱	c=1 d=1 t=14135
jia ren 	家人	c=1 d=1.13196e-17 t=19937
jia ru 	假如	c=1 d=1 t=13629
jia ru 	加入	c=2 d=1.04422e-09 t=19937
jia shang 	加上	c=1 d=1.35404e-07 t=19937
jia shi 	駕駛	c=0 d=3.32521e-19 t=19937
jia xue 	加血	c=1 d=1.00621e-14 t=19937
jia yi 	加一	c=0 d=8.05144e-11 t=19937
jia zai 	加載	c=3 d=3.16906e-11 t=19937
jia zhuang 	假裝	c=1 d=0.04573 t=19937
jia zi 	架子	c=1 d=4.61331e-17 t=19937
jian 	件	c=2 d=0.00673795 t=19937
jian 	劍	c=1 d=0.00381048 t=19937
jian 	建	c=5 d=8.5907e-08 t=19937
jian 	見	c=1 d=1 t=16691
jian biao 	建表	c=2 d=1.00054 t=12328
jian biao yu ju 	建表語句	c=1 d=5.65911e-09 t=19937
jian bu de ren 	見不得人	c=1 d=3.15272e-09 t=19937
jian ce 	檢測	c=1 d=2.68886e-19 t=19937
jian cha 	檢查	c=2 d=3.72019e-19 t=19937
jian dan 	簡單	c=2 d=1.27253 t=11461
jian ge 	間隔	c=1 d=1 t=18759
jian guo 	堅果	c=0 d=0.1 t=19163
jian guo 	見過	c=1 d=1 t=19067
jian guo yun 	堅果雲	c=3 d=2.03936 t=19699
jian hao 	建好	c=0 d=3.09882e-13 t=19937
jian hao le 	建好了	c=1 d=3.11435e-12 t=19937
jian jie 	簡介	c=1 d=1.09039e-18 t=19937
jian kong 	監控	c=5 d=3.42298e-06 t=19937
jian kong shu ju 	監控數據	c=1 d=1.51252e-15 t=19937
jian li 	簡歷	c=4 d=1 t=17825
jian lou 	檢漏	c=1 d=5.20964e-06 t=19937
jian nan 	艱難	c=1 d=6.96467e-10 t=19937
jian pan 	鍵盤	c=1 d=7.60478e-15 t=19937
jian pan sheng 	鍵盤聲	c=1 d=4.06211e-20 t=19937
jian pu 	簡樸	c=1 d=4.29105e-18 t=19937
jian pu 	簡譜	c=1 d=4.31256e-18 t=19937
jian qu 	減去	c=1 d=1 t=16206
jian rong xing 	兼容性	c=1 d=2.89729e-15 t=19937
jian wei 	鍵位	c=1 d=1 t=13348
jian xin 	健心	c=2 d=1.91851 t=16873
jian yi 	建議	c=10 d=9.94117e-05 t=19937
jiang 	將	c=8 d=0.927743 t=19937
jiang 	蔣	c=3 d=8.23535e-11 t=19937
jiang de 	講得	c=1 d=1 t=9574
jiang jia 	講價	c=1 d=1 t=11233
jiang jin 	將近	c=1 d=1 t=19219
jiang li 	獎勵	c=4 d=0.000180504 t=19937
jiang shi 	殭屍	c=0 d=2.59417e-10 t=19937
jiang xiang 	獎項	c=1 d=1 t=9591
jiang xin 	薑昕	c=1 d=9.15332e-19 t=19937
jiang yue quan 	蔣月泉	c=4 d=4.08819e-19 t=19937
jiang zhe 	江浙	c=1 d=9.4565e-20 t=19937
jiao 	交	c=1 d=5.57296e-05 t=19937
jiao 	叫	c=2 d=0.0898153 t=19937
jiao da 	較大	c=1 d=1 t=16693
jiao fa 	叫法	c=1 d=1 t=13587
jiao fei 	繳費	c=3 d=1.00001 t=13874
jiao hu 	交互	c=3 d=2.88877 t=19937
jiao juan 	交卷	c=1 d=1.74764e-09 t=19937
jiao kou 	交口	c=1 d=1 t=14168
jiao kou 	礄口	c=1 d=1 t=14167
jiao le 	交了	c=1 d=1 t=11819
jiao liu 	交流	c=2 d=2.96146e-08 t=19937
jiao liu dian 	交流電	c=2 d=1.99005 t=14141
jiao nang 	膠囊	c=4 d=0.904061 t=19937
jiao pei 	交配	c=1 d=1 t=11956
jiao qian 	交錢	c=1 d=1.19474e-05 t=19937
jiao sha 	叫啥	c=2 d=4.40582e-05 t=19937
jiao shou jia 	腳手架	c=2 d=7.98134e-17 t=19937
jiao shui 	膠水	c=1 d=1 t=13341
jiao xue 	教學	c=1 d=1 t=9581
jiao yan 	校驗	c=2 d=0.000495472 t=19937
jiao yi ping tai 	交易平臺	c=1 d=0.701173 t=19937
jiao zou 	叫走	c=1 d=1 t=9706
jie 	截	c=0 d=0.1 t=14302
jie 	接	c=3 d=1.39571e-14 t=19937
jie bei 	借唄	c=3 d=0.00190349 t=19937
jie da 	解答	c=1 d=1 t=9558
jie dan 	截單	c=5 d=1.00055 t=17088
jie dan 	接單	c=1 d=1 t=14322
jie dan shi jian 	截單時間	c=1 d=1 t=14303
jie dao 	接到	c=1 d=1 t=13125
jie dian 	節點	c=13 d=9.81149e-11 t=19937
jie dian hua 	接電話	c=1 d=1.55376e-08 t=19937
jie duan 	階段	c=1 d=1 t=12680
jie feng 	解封	c=3 d=1.6947 t=18840
jie gou 	結構	c=4 d=0.00242472 t=19937
jie guo 	結果	c=26 d=0.000366917 t=19937
jie hun 	結婚	c=2 d=0.00790705 t=19937
jie ji ka 	借記卡	c=1 d=0.826959 t=19937
jie jie 	姐姐	c=7 d=2.16114 t=15436
jie jue 	解決	c=25 d=0.454017 t=19937
jie kou 	接口	c=71 d=3.22492 t=19937
jie kou 	藉口	c=1 d=5.65718e-05 t=19937
jie lv 	戒律	c=2 d=1.14255e-09 t=19937
jie mian 	界面	c=9 d=0.644989 t=19937
jie mu 	節目	c=1 d=7.71577e-09 t=19937
jie shao 	介紹	c=1 d=1 t=17302
jie shi 	解釋	c=1 d=0.000508015 t=19937
jie shou 	接受	c=1 d=1.70861e-08 t=19937
jie shou ai 	接受哎	c=1 d=1 t=13356
jie shu 	結束	c=2 d=1.00027 t=15946
jie suan 	結算	c=0 d=0.1 t=9746
jie suan dan 	結算單	c=9 d=1.98393 t=12984
jie tu 	截圖	c=8 d=0.00199922 t=19937
jie wei 	結尾	c=1 d=2.97681e-10 t=19937
jie xi 	解析	c=2 d=1 t=17512
jie yong 	借用	c=1 d=0.00358858 t=19937
jie zhe 	接着	c=1 d=0.00140882 t=19937
jie zhe shuo 	接着說	c=2 d=3.89183e-08 t=19937
jie zhi 	截止	c=1 d=3.5898e-07 t=19937
jie zhi 	截至	c=2 d=3.57736e-07 t=19937
jie zou 	節奏	c=0 d=0.00401553 t=19937
jie zou ji ta 	節奏吉他	c=1 d=0.0403566 t=19937
jin 	緊	c=1 d=1 t=17429
jin 	近	c=1 d=0.199501 t=17461
jin 	進	c=2 d=1.95657e-14 t=19937
jin 	金	c=1 d=1 t=13499
jin bi 	金幣	c=2 d=0.00018748 t=19937
jin die 	金蝶	c=1 d=1.56911e-06 t=19937
jin dong 	今冬	c=1 d=1 t=18062
jin du 	進度	c=2 d=0.0137049 t=19937
jin e 	金額	c=1 d=1 t=12159
jin hong 	金紅	c=1 d=1 t=12571
jin ji 	禁忌	c=0 d=1.63905e-20 t=19937
jin ji nian 	近幾年	c=1 d=1 t=9921
jin kuai 	儘快	c=1 d=1 t=10848
jin lai 	進來	c=2 d=1 t=18766
jin liang 	儘量	c=1 d=7.43115e-08 t=19937
jin nian 	今年	c=1 d=1.00065 t=16942
jin nian de 	今年的	c=1 d=1 t=15937
jin po 	緊迫	c=1 d=4.18368e-14 t=19937
jin qu 	進去	c=5 d=0.666977 t=19937
jin shu 	金屬	c=1 d=1 t=14137
jin tian 	今天	c=18 d=0.00120727 t=19937
jin wan 	今晚	c=0 d=0.1 t=14635
jin xian yu 	僅限於	c=1 d=1 t=12155
jin xing 	進行	c=4 d=1.0001 t=16591
jin xing shi 	進行式	c=1 d=0.197899 t=19937
jin yi bu 	進一步	c=1 d=3.53816e-13 t=19937
jin yong 	禁用	c=10 d=4.59906e-10 t=19937
jin zhan 	近戰	c=1 d=1 t=17136
jin zhan 	進展	c=1 d=1 t=17135
jin zhi 	禁止	c=1 d=1 t=13754
jing 	景	c=2 d=7.45039e-09 t=19937
jing cha 	警察	c=1 d=0.0678809 t=19937
jing chang 	經常	c=1 d=1.1808e-14 t=19937
jing dian 	經典	c=1 d=0.024972 t=19937
jing dong 	京東	c=8 d=8.80864e-05 t=19937
jing er 	靜兒	c=1 d=0.000171659 t=19937
jing ge 	鯨歌	c=1 d=1 t=10035
jing ji 	經濟	c=1 d=1 t=14193
jing jue 	警覺	c=1 d=1 t=19872
jing li 	經理	c=7 d=0.0172615 t=19937
jing ling 	精靈	c=1 d=0.00103848 t=19937
jing qu 	經區	c=3 d=2.81966 t=14195
jing ran 	竟然	c=3 d=0.334573 t=19937
jing ran shi 	竟然是	c=1 d=7.28772e-14 t=19937
jing shen fen lie 	精神分裂	c=1 d=0.0231676 t=19937
jing tian 	景甜	c=1 d=6.92876e-08 t=19937
jing tong 	精通	c=1 d=1 t=13983
jing xiang 	鏡像	c=2 d=1.8825 t=17230
jing xuan ji 	精選集	c=1 d=0.201897 t=19937
jing ying 	精英	c=0 d=0.1 t=13168
jing ying ban 	精英版	c=1 d=1 t=13169
jing yun da gu 	京韻大鼓	c=1 d=9.40933e-20 t=19937
jing zao 	京造	c=1 d=1 t=16812
jing zheng 	競爭	c=2 d=1 t=13548
jiu 	久	c=3 d=0.0714153 t=19937
jiu 	就	c=88 d=1.0064 t=19937
jiu 	舊	c=3 d=1 t=18104
jiu ai shi 	就愛是	c=1 d=1.73084e-13 t=19937
jiu ba 	就把	c=1 d=0.0101022 t=19937
jiu ban ben 	就版本	c=2 d=1.91851 t=18103
jiu bi ru shuo 	就比如說	c=1 d=1 t=10305
jiu bu 	就不	c=0 d=2.0865e-19 t=19937
jiu bu shuo 	就不說	c=1 d=1.3587e-18 t=19937
jiu bu zhi dao le 	就不知道了	c=1 d=7.38253e-19 t=19937
jiu cha 	就差	c=1 d=1.33157e-16 t=19937
jiu cheng 	就成	c=1 d=1 t=10750
jiu dang 	就當	c=1 d=2.48771e-16 t=19937
jiu dang cheng 	就當成	c=1 d=1.20134e-11 t=19937
jiu de 	舊得	c=1 d=1 t=16719
jiu dian 	酒店	c=1 d=5.2502e-09 t=19937
jiu gan jue 	就感覺	c=1 d=8.31812e-11 t=19937
jiu gei 	就給	c=0 d=0.1 t=14579
jiu gei ta men mai 	就給他們買	c=1 d=1 t=14580
jiu gen 	就跟	c=4 d=5.10735e-08 t=19937
jiu gou le 	就夠了	c=1 d=3.12135e-09 t=19937
jiu gua 	就掛	c=1 d=1 t=17601
jiu hao 	就好	c=4 d=2.13493e-12 t=19937
jiu hao le 	就好了	c=1 d=2.14564e-11 t=19937
jiu he 	就和	c=1 d=1 t=10038
jiu hua 	就花	c=1 d=1 t=12667
jiu hui 	就會	c=5 d=0.0328856 t=19937
jiu jue 	九角	c=1 d=1 t=12663
jiu jue de 	就覺得	c=1 d=1 t=12664
jiu kan 	就看	c=1 d=0.000311223 t=19937
jiu ke yi 	就可以	c=4 d=3.50963e-06 t=19937
jiu ken ding 	就肯定	c=1 d=1 t=9692
jiu le 	久了	c=2 d=1.18731 t=13202
jiu long cheng 	九龍城	c=1 d=7.13977e-08 t=19937
jiu long wan 	九龍灣	c=1 d=1 t=14161
jiu ma 	舅媽	c=2 d=1.96079 t=18846
jiu na me 	就那麼	c=1 d=5.4147e-19 t=19937
jiu neng 	就能	c=7 d=0.532592 t=19937
jiu ni lia 	就你倆	c=1 d=4.51183e-20 t=19937
jiu pao 	就跑	c=0 d=0.1 t=12596
jiu pao le 	就跑了	c=1 d=1 t=12597
jiu qu 	就去	c=1 d=1 t=10362
jiu shang qu 	就上去	c=1 d=1 t=16351
jiu sheng quan 	救生圈	c=1 d=6.30083e-08 t=19937
jiu shi 	就是	c=99 d=1.54586 t=19937
jiu shi ta 	就是他	c=1 d=0.0685632 t=19937
jiu shun 	就順	c=1 d=1 t=18611
jiu shuo 	就說	c=0 d=2.80393e-13 t=19937
jiu suan 	就算	c=3 d=7.06873e-08 t=19937
jiu wan shi 	就萬事	c=3 d=0.00398587 t=19937
jiu wen 	就問	c=0 d=1.22623e-18 t=19937
jiu wen ni 	就問你	c=1 d=1.23238e-17 t=19937
jiu wo 	就我	c=3 d=2.01164 t=10776
jiu xiang 	就像	c=3 d=1 t=19857
jiu xie 	就寫	c=1 d=5.74854e-17 t=19937
jiu xing 	就行	c=13 d=0.00223175 t=19937
jiu xing le 	就行了	c=3 d=0.00031751 t=19937
jiu yao 	就要	c=1 d=5.13564e-17 t=19937
jiu yao kai 	就要開	c=1 d=1.16362e-18 t=19937
jiu yong 	就用	c=1 d=3.86202e-14 t=19937
jiu you 	就有	c=3 d=4.8091e-06 t=19937
jiu zhan shi 	就展示	c=1 d=1 t=14938
jiu zhe 	就這	c=1 d=1 t=15251
jiu zhe me 	就這麼	c=3 d=5.65095e-12 t=19937
jiu zhe xie 	就這些	c=1 d=1 t=9828
jiu zui 	酒醉	c=1 d=1 t=11647
ju 	句	c=1 d=1 t=10508
ju 	居	c=3 d=2.42533 t=10550
ju bao 	舉報	c=1 d=8.65317e-05 t=19937
ju bao le 	舉報了	c=2 d=4.05315e-09 t=19937
ju qing 	劇情	c=1 d=0.000689186 t=19937
ju quan 	俱全	c=0 d=0.1 t=17906
ju shuo 	據說	c=3 d=1.00325 t=18595
ju ti 	具體	c=8 d=1.00053 t=19937
ju xing 	句型	c=1 d=1 t=10989
ju you 	具有	c=1 d=6.13252e-13 t=19937
ju yu wang 	局域網	c=1 d=1.19328e-20 t=19937
juan 	卷	c=2 d=1.10861 t=10276
juan zhe 	卷着	c=1 d=1 t=9834
jue 	絕	c=0 d=0.1 t=17300
jue de 	覺得	c=10 d=0.236932 t=19937
jue ding 	決定	c=1 d=1 t=16881
jue dui 	絕對	c=1 d=2.74747e-08 t=19937
jue dui lu jing 	絕對路徑	c=1 d=2.04662e-14 t=19937
jue jin 	掘金	c=1 d=1 t=9746
jue pi gu 	絕屁股	c=1 d=1 t=17301
jue qiang 	絕槍	c=2 d=1 t=17128
